"No.","Time","Source","Destination","Protocol","Length","Info"
"182","76.029193884","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3041 Ack=1 Win=65536 Len=40 TSval=1025823117 TSecr=1025822116"
"183","76.029229723","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3081 Win=65536 Len=0 TSval=1025823117 TSecr=1025823117"
"184","77.029489253","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3081 Ack=1 Win=65536 Len=40 TSval=1025824117 TSecr=1025823117"
"185","77.029521932","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3121 Win=65536 Len=0 TSval=1025824117 TSecr=1025824117"
"186","78.029811845","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3121 Ack=1 Win=65536 Len=40 TSval=1025825117 TSecr=1025824117"
"187","78.029852632","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3161 Win=65536 Len=0 TSval=1025825117 TSecr=1025825117"
"188","79.030241220","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3161 Ack=1 Win=65536 Len=40 TSval=1025826118 TSecr=1025825117"
"189","79.030290455","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3201 Win=65536 Len=0 TSval=1025826118 TSecr=1025826118"
"190","80.030854082","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3201 Ack=1 Win=65536 Len=40 TSval=1025827118 TSecr=1025826118"
"191","80.030881159","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3241 Win=65536 Len=0 TSval=1025827118 TSecr=1025827118"
"192","81.031181177","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3241 Ack=1 Win=65536 Len=40 TSval=1025828119 TSecr=1025827118"
"193","81.031224792","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3281 Win=65536 Len=0 TSval=1025828119 TSecr=1025828119"
"194","82.031686989","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3281 Ack=1 Win=65536 Len=40 TSval=1025829119 TSecr=1025828119"
"195","82.031724499","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3321 Win=65536 Len=0 TSval=1025829119 TSecr=1025829119"
"196","83.032054404","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3321 Ack=1 Win=65536 Len=40 TSval=1025830120 TSecr=1025829119"
"197","83.032088008","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3361 Win=65536 Len=0 TSval=1025830120 TSecr=1025830120"
"198","84.032442972","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3361 Ack=1 Win=65536 Len=40 TSval=1025831120 TSecr=1025830120"
"199","84.032483614","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3401 Win=65536 Len=0 TSval=1025831120 TSecr=1025831120"
"200","85.032825590","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3401 Ack=1 Win=65536 Len=40 TSval=1025832120 TSecr=1025831120"
"201","85.032866257","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3441 Win=65536 Len=0 TSval=1025832120 TSecr=1025832120"
"202","86.033174696","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3441 Ack=1 Win=65536 Len=40 TSval=1025833121 TSecr=1025832120"
"203","86.033230062","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3481 Win=65536 Len=0 TSval=1025833121 TSecr=1025833121"
"204","87.033598553","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3481 Ack=1 Win=65536 Len=40 TSval=1025834121 TSecr=1025833121"
"205","87.033630648","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3521 Win=65536 Len=0 TSval=1025834121 TSecr=1025834121"
"206","88.033962567","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3521 Ack=1 Win=65536 Len=40 TSval=1025835121 TSecr=1025834121"
"207","88.034045725","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3561 Win=65536 Len=0 TSval=1025835122 TSecr=1025835121"
"208","89.034453037","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3561 Ack=1 Win=65536 Len=40 TSval=1025836122 TSecr=1025835122"
"209","89.034494960","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3601 Win=65536 Len=0 TSval=1025836122 TSecr=1025836122"
"210","90.034785595","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3601 Ack=1 Win=65536 Len=40 TSval=1025837122 TSecr=1025836122"
"211","90.034815841","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3641 Win=65536 Len=0 TSval=1025837122 TSecr=1025837122"
"212","91.035194189","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3641 Ack=1 Win=65536 Len=40 TSval=1025838123 TSecr=1025837122"
"213","91.035250239","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3681 Win=65536 Len=0 TSval=1025838123 TSecr=1025838123"
"214","92.035599792","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3681 Ack=1 Win=65536 Len=40 TSval=1025839123 TSecr=1025838123"
"215","92.035641203","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3721 Win=65536 Len=0 TSval=1025839123 TSecr=1025839123"
"216","93.036034222","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3721 Ack=1 Win=65536 Len=40 TSval=1025840124 TSecr=1025839123"
"217","93.036068000","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3761 Win=65536 Len=0 TSval=1025840124 TSecr=1025840124"
"218","94.036410697","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3761 Ack=1 Win=65536 Len=40 TSval=1025841124 TSecr=1025840124"
"219","94.036450853","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3801 Win=65536 Len=0 TSval=1025841124 TSecr=1025841124"
"220","95.036743317","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3801 Ack=1 Win=65536 Len=40 TSval=1025842124 TSecr=1025841124"
"221","95.036780250","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3841 Win=65536 Len=0 TSval=1025842124 TSecr=1025842124"
"222","96.037223530","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3841 Ack=1 Win=65536 Len=40 TSval=1025843125 TSecr=1025842124"
"223","96.037271298","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3881 Win=65536 Len=0 TSval=1025843125 TSecr=1025843125"
"224","97.037645418","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3881 Ack=1 Win=65536 Len=40 TSval=1025844125 TSecr=1025843125"
"225","97.037683713","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3921 Win=65536 Len=0 TSval=1025844125 TSecr=1025844125"
"226","98.038130917","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3921 Ack=1 Win=65536 Len=40 TSval=1025845126 TSecr=1025844125"
"227","98.038175488","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=3961 Win=65536 Len=0 TSval=1025845126 TSecr=1025845126"
"228","99.038470560","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=3961 Ack=1 Win=65536 Len=40 TSval=1025846126 TSecr=1025845126"
"229","99.038516674","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=4001 Win=65536 Len=0 TSval=1025846126 TSecr=1025846126"
"230","100.038785542","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=4001 Ack=1 Win=65536 Len=40 TSval=1025847126 TSecr=1025846126"
"231","100.038824768","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=4041 Win=65536 Len=0 TSval=1025847126 TSecr=1025847126"
"232","101.039208041","127.0.0.1","127.0.0.1","TCP","106","44994  >  5001 [PSH, ACK] Seq=4041 Ack=1 Win=65536 Len=40 TSval=1025848127 TSecr=1025847126"
"233","101.039242350","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=4081 Win=65536 Len=0 TSval=1025848127 TSecr=1025848127"
"234","102.039609954","127.0.0.1","127.0.0.1","TCP","82","44994  >  5001 [PSH, ACK] Seq=4081 Ack=1 Win=65536 Len=16 TSval=1025849127 TSecr=1025848127"
"235","102.039654217","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [ACK] Seq=1 Ack=4097 Win=65536 Len=0 TSval=1025849127 TSecr=1025849127"
"236","103.040157735","127.0.0.1","127.0.0.1","TCP","66","44994  >  5001 [FIN, ACK] Seq=4097 Ack=1 Win=65536 Len=0 TSval=1025850128 TSecr=1025849127"
"237","103.040567760","127.0.0.1","127.0.0.1","TCP","66","5001  >  44994 [FIN, ACK] Seq=1 Ack=4098 Win=65536 Len=0 TSval=1025850128 TSecr=1025850128"
"238","103.040630937","127.0.0.1","127.0.0.1","TCP","66","44994  >  5001 [ACK] Seq=4098 Ack=2 Win=65536 Len=0 TSval=1025850128 TSecr=1025850128"
